# Crystal, C-Axis (x), C-Axis (y), C-Axis (z), Size (m), Disl. dens. (1/m^2), Last recr. time (s), Size at last recr. (m)
3957.000000,0.729186,-0.313648,0.608204,0.001500,40000000000.000000,0.000000,0.001500
3958.000000,0.613831,-0.496516,0.613746,0.001500,40000000000.000000,0.000000,0.001500
3959.000000,-0.407993,-0.236350,0.881862,0.001500,40000000000.000000,0.000000,0.001500
3960.000000,-0.689325,-0.063499,-0.721664,0.001500,40000000000.000000,0.000000,0.001500
3961.000000,-0.506318,0.693085,0.513103,0.001500,40000000000.000000,0.000000,0.001500
3962.000000,0.437616,0.784350,-0.439645,0.001500,40000000000.000000,0.000000,0.001500
3963.000000,-0.056470,-0.074974,0.995585,0.001500,40000000000.000000,0.000000,0.001500
3964.000000,0.264774,0.368523,0.891115,0.001500,40000000000.000000,0.000000,0.001500
3965.000000,0.146687,0.161040,-0.975986,0.001500,40000000000.000000,0.000000,0.001500
3966.000000,0.559109,0.427307,-0.710497,0.001500,40000000000.000000,0.000000,0.001500
3967.000000,0.147448,-0.310193,-0.939169,0.001500,40000000000.000000,0.000000,0.001500
3968.000000,0.540616,0.430043,-0.723047,0.001500,40000000000.000000,0.000000,0.001500
3969.000000,-0.639218,0.768950,0.010796,0.001500,40000000000.000000,0.000000,0.001500
3970.000000,0.041584,-0.846657,-0.530511,0.001500,40000000000.000000,0.000000,0.001500
3971.000000,0.673410,-0.735780,0.071735,0.001500,40000000000.000000,0.000000,0.001500
3972.000000,0.820256,0.429166,0.378149,0.001500,40000000000.000000,0.000000,0.001500
3973.000000,-0.634081,-0.282042,0.719996,0.001500,40000000000.000000,0.000000,0.001500
3974.000000,-0.230989,0.335573,-0.913255,0.001500,40000000000.000000,0.000000,0.001500
3975.000000,0.173224,0.322291,-0.930657,0.001500,40000000000.000000,0.000000,0.001500
3976.000000,0.460419,-0.866121,0.194548,0.001500,40000000000.000000,0.000000,0.001500
3977.000000,-0.783225,-0.513723,0.350211,0.001500,40000000000.000000,0.000000,0.001500
3978.000000,0.386520,-0.891843,-0.234986,0.001500,40000000000.000000,0.000000,0.001500
3979.000000,-0.316555,0.488776,-0.812952,0.001500,40000000000.000000,0.000000,0.001500
3980.000000,0.230205,-0.163081,0.959380,0.001500,40000000000.000000,0.000000,0.001500
3981.000000,0.735012,0.659120,0.159117,0.001500,40000000000.000000,0.000000,0.001500
3982.000000,-0.511594,-0.331541,-0.792687,0.001500,40000000000.000000,0.000000,0.001500
3983.000000,-0.447544,-0.579540,-0.681056,0.001500,40000000000.000000,0.000000,0.001500
3984.000000,0.724859,0.289626,-0.625056,0.001500,40000000000.000000,0.000000,0.001500
3985.000000,0.235442,-0.560609,-0.793904,0.001500,40000000000.000000,0.000000,0.001500
3986.000000,0.945165,-0.251575,0.208261,0.001500,40000000000.000000,0.000000,0.001500
3987.000000,0.033328,-0.609041,0.792438,0.001500,40000000000.000000,0.000000,0.001500
3988.000000,-0.294749,0.015015,-0.955457,0.001500,40000000000.000000,0.000000,0.001500
3989.000000,-0.727187,-0.480626,-0.490099,0.001500,40000000000.000000,0.000000,0.001500
3990.000000,-0.475061,0.488408,-0.731966,0.001500,40000000000.000000,0.000000,0.001500
3991.000000,0.298800,0.400891,-0.866028,0.001500,40000000000.000000,0.000000,0.001500
3992.000000,-0.238182,0.885155,-0.399713,0.001500,40000000000.000000,0.000000,0.001500
3993.000000,-0.587016,-0.682344,0.435682,0.001500,40000000000.000000,0.000000,0.001500
3994.000000,-0.835145,0.275446,-0.476091,0.001500,40000000000.000000,0.000000,0.001500
3995.000000,0.522238,-0.578463,-0.626616,0.001500,40000000000.000000,0.000000,0.001500
3996.000000,-0.052149,-0.141098,0.988621,0.001500,40000000000.000000,0.000000,0.001500
3997.000000,-0.533944,-0.407646,-0.740762,0.001500,40000000000.000000,0.000000,0.001500
3998.000000,-0.209863,0.172323,0.962425,0.001500,40000000000.000000,0.000000,0.001500
3999.000000,-0.631169,0.112706,0.767413,0.001500,40000000000.000000,0.000000,0.001500
4000.000000,-0.166980,0.668822,-0.724428,0.001500,40000000000.000000,0.000000,0.001500
4001.000000,0.946081,-0.152560,0.285757,0.001500,40000000000.000000,0.000000,0.001500
4002.000000,0.038386,0.021478,0.999032,0.001500,40000000000.000000,0.000000,0.001500
4003.000000,-0.539287,0.262085,0.800301,0.001500,40000000000.000000,0.000000,0.001500
4004.000000,0.775139,0.436082,0.457157,0.001500,40000000000.000000,0.000000,0.001500
4005.000000,0.419761,-0.556774,-0.716801,0.001500,40000000000.000000,0.000000,0.001500
4006.000000,0.464478,-0.415222,-0.782209,0.001500,40000000000.000000,0.000000,0.001500
4007.000000,0.094623,0.629465,0.771246,0.001500,40000000000.000000,0.000000,0.001500
4008.000000,-0.215340,0.028771,0.976115,0.001500,40000000000.000000,0.000000,0.001500
4009.000000,-0.162827,-0.193403,-0.967514,0.001500,40000000000.000000,0.000000,0.001500
4010.000000,-0.822886,0.550248,-0.141725,0.001500,40000000000.000000,0.000000,0.001500
4011.000000,0.415741,0.267332,0.869306,0.001500,40000000000.000000,0.000000,0.001500
4012.000000,-0.254935,-0.808661,0.530166,0.001500,40000000000.000000,0.000000,0.001500
4013.000000,0.147579,-0.684706,0.713721,0.001500,40000000000.000000,0.000000,0.001500
4014.000000,-0.371585,-0.859657,-0.350592,0.001500,40000000000.000000,0.000000,0.001500
4015.000000,-0.262603,-0.799782,-0.539804,0.001500,40000000000.000000,0.000000,0.001500
4016.000000,-0.201701,0.362746,0.909798,0.001500,40000000000.000000,0.000000,0.001500
4017.000000,-0.094346,-0.180384,0.979061,0.001500,40000000000.000000,0.000000,0.001500
4018.000000,0.429034,-0.898826,0.089676,0.001500,40000000000.000000,0.000000,0.001500
4019.000000,0.360031,-0.320555,0.876140,0.001500,40000000000.000000,0.000000,0.001500
4020.000000,0.064808,-0.311300,-0.948099,0.001500,40000000000.000000,0.000000,0.001500
4021.000000,-0.905738,0.195036,0.376297,0.001500,40000000000.000000,0.000000,0.001500
4022.000000,0.216426,-0.887991,0.405747,0.001500,40000000000.000000,0.000000,0.001500
4023.000000,-0.072461,0.474806,0.877103,0.001500,40000000000.000000,0.000000,0.001500
4024.000000,0.388827,0.175200,-0.904499,0.001500,40000000000.000000,0.000000,0.001500
4025.000000,0.420813,-0.041495,-0.906198,0.001500,40000000000.000000,0.000000,0.001500
4026.000000,-0.353293,0.077133,0.932327,0.001500,40000000000.000000,0.000000,0.001500
4027.000000,0.470715,0.642163,0.605024,0.001500,40000000000.000000,0.000000,0.001500
4028.000000,-0.523326,0.538654,-0.660289,0.001500,40000000000.000000,0.000000,0.001500
4029.000000,-0.421845,0.292405,0.858222,0.001500,40000000000.000000,0.000000,0.001500
4030.000000,-0.764173,-0.295152,0.573520,0.001500,40000000000.000000,0.000000,0.001500
4031.000000,0.236568,-0.818066,0.524218,0.001500,40000000000.000000,0.000000,0.001500
4032.000000,-0.082930,0.807419,0.584121,0.001500,40000000000.000000,0.000000,0.001500
4033.000000,-0.224132,0.260242,-0.939169,0.001500,40000000000.000000,0.000000,0.001500
4034.000000,0.372936,0.352666,0.858222,0.001500,40000000000.000000,0.000000,0.001500
4035.000000,-0.549822,-0.059506,0.833159,0.001500,40000000000.000000,0.000000,0.001500
4036.000000,0.059135,-0.202539,-0.977487,0.001500,40000000000.000000,0.000000,0.001500
4037.000000,0.807740,-0.561447,0.179813,0.001500,40000000000.000000,0.000000,0.001500
4038.000000,0.431113,0.524762,-0.734007,0.001500,40000000000.000000,0.000000,0.001500
4039.000000,0.051114,0.344759,0.937298,0.001500,40000000000.000000,0.000000,0.001500
4040.000000,-0.206406,0.555249,0.805664,0.001500,40000000000.000000,0.000000,0.001500
4041.000000,-0.949861,-0.021808,-0.311911,0.001500,40000000000.000000,0.000000,0.001500
4042.000000,0.143645,0.767508,0.624738,0.001500,40000000000.000000,0.000000,0.001500
4043.000000,-0.167632,0.170703,-0.970958,0.001500,40000000000.000000,0.000000,0.001500
4044.000000,-0.680052,0.623375,-0.385919,0.001500,40000000000.000000,0.000000,0.001500
4045.000000,-0.036392,-0.416192,0.908548,0.001500,40000000000.000000,0.000000,0.001500
4046.000000,0.259121,-0.649199,0.715120,0.001500,40000000000.000000,0.000000,0.001500
4047.000000,0.003442,-0.466196,0.884675,0.001500,40000000000.000000,0.000000,0.001500
4048.000000,0.207348,0.675427,-0.707676,0.001500,40000000000.000000,0.000000,0.001500
4049.000000,0.609840,0.206664,-0.765105,0.001500,40000000000.000000,0.000000,0.001500
4050.000000,0.470396,-0.085986,-0.878256,0.001500,40000000000.000000,0.000000,0.001500
4051.000000,0.494003,0.033581,0.868811,0.001500,40000000000.000000,0.000000,0.001500
4052.000000,-0.944342,-0.067542,0.321957,0.001500,40000000000.000000,0.000000,0.001500
4053.000000,0.343087,0.444906,-0.827255,0.001500,40000000000.000000,0.000000,0.001500
4054.000000,-0.560231,-0.134464,0.817350,0.001500,40000000000.000000,0.000000,0.001500
4055.000000,0.645023,-0.497088,-0.580387,0.001500,40000000000.000000,0.000000,0.001500
4056.000000,-0.692155,0.206195,0.691668,0.001500,40000000000.000000,0.000000,0.001500
4057.000000,0.373628,0.666483,-0.645138,0.001500,40000000000.000000,0.000000,0.001500
4058.000000,-0.536891,0.531146,0.655464,0.001500,40000000000.000000,0.000000,0.001500
4059.000000,-0.030833,0.277137,-0.960336,0.001500,40000000000.000000,0.000000,0.001500
4060.000000,0.631021,-0.055390,0.773786,0.001500,40000000000.000000,0.000000,0.001500
4061.000000,0.597179,-0.439872,-0.670738,0.001500,40000000000.000000,0.000000,0.001500
4062.000000,-0.310474,-0.333376,0.890206,0.001500,40000000000.000000,0.000000,0.001500
4063.000000,-0.358463,0.899952,0.248175,0.001500,40000000000.000000,0.000000,0.001500
4064.000000,-0.776586,-0.301466,-0.553202,0.001500,40000000000.000000,0.000000,0.001500
4065.000000,0.052237,-0.340796,0.938685,0.001500,40000000000.000000,0.000000,0.001500
4066.000000,0.868241,0.492837,-0.057172,0.001500,40000000000.000000,0.000000,0.001500
4067.000000,-0.090466,-0.644759,0.759013,0.001500,40000000000.000000,0.000000,0.001500
4068.000000,-0.830757,0.254660,0.494967,0.001500,40000000000.000000,0.000000,0.001500
4069.000000,0.567063,0.729134,-0.383150,0.001500,40000000000.000000,0.000000,0.001500
4070.000000,0.066849,0.041174,-0.996913,0.001500,40000000000.000000,0.000000,0.001500
4071.000000,0.180285,-0.136334,0.974120,0.001500,40000000000.000000,0.000000,0.001500
4072.000000,-0.652001,0.193731,0.733051,0.001500,40000000000.000000,0.000000,0.001500
4073.000000,0.568883,-0.478410,0.668951,0.001500,40000000000.000000,0.000000,0.001500
4074.000000,-0.477132,0.322931,0.817350,0.001500,40000000000.000000,0.000000,0.001500
4075.000000,-0.809960,-0.270650,-0.520301,0.001500,40000000000.000000,0.000000,0.001500
4076.000000,0.610299,0.368414,-0.701289,0.001500,40000000000.000000,0.000000,0.001500
4077.000000,0.167095,-0.972129,-0.164453,0.001500,40000000000.000000,0.000000,0.001500
4078.000000,0.222364,0.231789,0.947010,0.001500,40000000000.000000,0.000000,0.001500
4079.000000,0.362021,0.316978,0.876622,0.001500,40000000000.000000,0.000000,0.001500
4080.000000,-0.704590,-0.305383,-0.640542,0.001500,40000000000.000000,0.000000,0.001500
4081.000000,0.782113,-0.158533,0.602633,0.001500,40000000000.000000,0.000000,0.001500
4082.000000,-0.434323,0.225918,-0.871966,0.001500,40000000000.000000,0.000000,0.001500
4083.000000,-0.264404,0.001826,-0.964410,0.001500,40000000000.000000,0.000000,0.001500
4084.000000,0.147513,-0.633047,-0.759929,0.001500,40000000000.000000,0.000000,0.001500
4085.000000,-0.163148,-0.095134,0.982004,0.001500,40000000000.000000,0.000000,0.001500
4086.000000,-0.651033,0.124499,-0.748769,0.001500,40000000000.000000,0.000000,0.001500
4087.000000,-0.791948,0.135224,0.595426,0.001500,40000000000.000000,0.000000,0.001500
4088.000000,-0.299839,0.476105,-0.826693,0.001500,40000000000.000000,0.000000,0.001500
4089.000000,-0.351094,-0.363727,0.862807,0.001500,40000000000.000000,0.000000,0.001500
4090.000000,0.598759,0.601533,-0.528815,0.001500,40000000000.000000,0.000000,0.001500
4091.000000,-0.431760,-0.163778,0.886995,0.001500,40000000000.000000,0.000000,0.001500
4092.000000,0.460242,-0.261098,-0.848531,0.001500,40000000000.000000,0.000000,0.001500
4093.000000,-0.274822,0.449602,0.849900,0.001500,40000000000.000000,0.000000,0.001500
4094.000000,-0.247945,0.466889,0.848845,0.001500,40000000000.000000,0.000000,0.001500
4095.000000,-0.423412,-0.221111,0.878540,0.001500,40000000000.000000,0.000000,0.001500
4096.000000,-0.362255,-0.885324,0.291502,0.001500,40000000000.000000,0.000000,0.001500
4097.000000,-0.293148,-0.297144,-0.908719,0.001500,40000000000.000000,0.000000,0.001500
4098.000000,0.904193,-0.427120,0.001796,0.001500,40000000000.000000,0.000000,0.001500
4099.000000,-0.466427,0.831266,-0.302394,0.001500,40000000000.000000,0.000000,0.001500
4100.000000,-0.303684,0.174807,0.936599,0.001500,40000000000.000000,0.000000,0.001500
4101.000000,-0.496595,0.829992,0.253983,0.001500,40000000000.000000,0.000000,0.001500
4102.000000,0.056111,0.729395,-0.681788,0.001500,40000000000.000000,0.000000,0.001500
4103.000000,-0.124697,0.090331,-0.988074,0.001500,40000000000.000000,0.000000,0.001500
4104.000000,0.804870,-0.239846,0.542824,0.001500,40000000000.000000,0.000000,0.001500
4105.000000,0.142385,0.382093,0.913089,0.001500,40000000000.000000,0.000000,0.001500
4106.000000,-0.521496,-0.421580,0.741831,0.001500,40000000000.000000,0.000000,0.001500
4107.000000,0.043746,0.063991,-0.996991,0.001500,40000000000.000000,0.000000,0.001500
4108.000000,-0.021020,0.496950,-0.867525,0.001500,40000000000.000000,0.000000,0.001500
4109.000000,0.199976,-0.620872,-0.757975,0.001500,40000000000.000000,0.000000,0.001500
4110.000000,0.063888,0.623655,-0.779084,0.001500,40000000000.000000,0.000000,0.001500
4111.000000,-0.122237,0.130255,-0.983917,0.001500,40000000000.000000,0.000000,0.001500
4112.000000,-0.168618,0.373861,-0.912029,0.001500,40000000000.000000,0.000000,0.001500
4113.000000,0.633910,-0.553869,-0.539804,0.001500,40000000000.000000,0.000000,0.001500
4114.000000,0.361189,0.064051,-0.930290,0.001500,40000000000.000000,0.000000,0.001500
4115.000000,-0.373306,-0.398457,-0.837780,0.001500,40000000000.000000,0.000000,0.001500
4116.000000,0.099564,0.893519,-0.437848,0.001500,40000000000.000000,0.000000,0.001500
4117.000000,-0.106200,-0.448118,-0.887644,0.001500,40000000000.000000,0.000000,0.001500
4118.000000,0.432950,0.223652,0.873232,0.001500,40000000000.000000,0.000000,0.001500
4119.000000,0.766689,-0.144615,0.625519,0.001500,40000000000.000000,0.000000,0.001500
4120.000000,-0.823576,0.566401,-0.030199,0.001500,40000000000.000000,0.000000,0.001500
4121.000000,0.435958,-0.784974,0.440177,0.001500,40000000000.000000,0.000000,0.001500
4122.000000,-0.157690,0.688285,0.708095,0.001500,40000000000.000000,0.000000,0.001500
4123.000000,0.398294,0.037649,-0.916485,0.001500,40000000000.000000,0.000000,0.001500
4124.000000,-0.665938,-0.344912,0.661484,0.001500,40000000000.000000,0.000000,0.001500
4125.000000,0.482952,0.182711,-0.856373,0.001500,40000000000.000000,0.000000,0.001500
4126.000000,-0.424139,-0.326766,0.844589,0.001500,40000000000.000000,0.000000,0.001500
4127.000000,-0.350421,-0.317570,-0.881110,0.001500,40000000000.000000,0.000000,0.001500
4128.000000,0.149612,-0.717067,0.680758,0.001500,40000000000.000000,0.000000,0.001500
4129.000000,-0.194536,-0.056549,0.979264,0.001500,40000000000.000000,0.000000,0.001500
4130.000000,-0.849930,0.140040,0.507944,0.001500,40000000000.000000,0.000000,0.001500
4131.000000,-0.434644,0.770651,0.466028,0.001500,40000000000.000000,0.000000,0.001500
4132.000000,-0.087966,0.453859,-0.886721,0.001500,40000000000.000000,0.000000,0.001500
4133.000000,0.193050,-0.264478,-0.944872,0.001500,40000000000.000000,0.000000,0.001500
4134.000000,0.159888,0.645113,0.747172,0.001500,40000000000.000000,0.000000,0.001500
4135.000000,0.620783,0.705836,-0.341210,0.001500,40000000000.000000,0.000000,0.001500
4136.000000,-0.726595,-0.302482,0.616899,0.001500,40000000000.000000,0.000000,0.001500
4137.000000,-0.383126,-0.915932,0.119510,0.001500,40000000000.000000,0.000000,0.001500
4138.000000,-0.431887,0.504781,-0.747442,0.001500,40000000000.000000,0.000000,0.001500
4139.000000,-0.305087,-0.729233,-0.612488,0.001500,40000000000.000000,0.000000,0.001500
4140.000000,-0.165469,0.244851,0.955336,0.001500,40000000000.000000,0.000000,0.001500
4141.000000,0.177656,-0.327291,-0.928073,0.001500,40000000000.000000,0.000000,0.001500
4142.000000,-0.373265,-0.595708,-0.711200,0.001500,40000000000.000000,0.000000,0.001500
4143.000000,-0.593886,0.762437,0.256884,0.001500,40000000000.000000,0.000000,0.001500
4144.000000,0.449496,0.253090,0.856679,0.001500,40000000000.000000,0.000000,0.001500
4145.000000,-0.751446,-0.550772,0.363290,0.001500,40000000000.000000,0.000000,0.001500
4146.000000,0.023953,-0.018055,0.999550,0.001500,40000000000.000000,0.000000,0.001500
4147.000000,0.934571,-0.284562,-0.213546,0.001500,40000000000.000000,0.000000,0.001500
4148.000000,-0.869126,0.402729,-0.287105,0.001500,40000000000.000000,0.000000,0.001500
4149.000000,0.263014,-0.140915,0.954446,0.001500,40000000000.000000,0.000000,0.001500
4150.000000,-0.824325,-0.327743,0.461599,0.001500,40000000000.000000,0.000000,0.001500
4151.000000,0.918571,-0.394574,-0.023202,0.001500,40000000000.000000,0.000000,0.001500
4152.000000,0.439094,0.001402,-0.898440,0.001500,40000000000.000000,0.000000,0.001500
4153.000000,-0.597049,0.270117,-0.755360,0.001500,40000000000.000000,0.000000,0.001500
4154.000000,-0.520830,-0.405107,-0.751415,0.001500,40000000000.000000,0.000000,0.001500
4155.000000,0.119413,-0.463040,-0.878256,0.001500,40000000000.000000,0.000000,0.001500
4156.000000,0.621519,-0.105126,0.776314,0.001500,40000000000.000000,0.000000,0.001500
4157.000000,0.460090,-0.660073,0.593818,0.001500,40000000000.000000,0.000000,0.001500
4158.000000,0.217810,-0.003115,-0.975986,0.001500,40000000000.000000,0.000000,0.001500
4159.000000,-0.278256,-0.369640,0.886533,0.001500,40000000000.000000,0.000000,0.001500
4160.000000,0.212844,0.319476,0.923381,0.001500,40000000000.000000,0.000000,0.001500
4161.000000,0.353004,0.062167,-0.933554,0.001500,40000000000.000000,0.000000,0.001500
4162.000000,0.385692,-0.132325,0.913089,0.001500,40000000000.000000,0.000000,0.001500
4163.000000,0.525801,0.403581,-0.748769,0.001500,40000000000.000000,0.000000,0.001500
4164.000000,-0.645799,-0.261036,-0.717498,0.001500,40000000000.000000,0.000000,0.001500
4165.000000,0.040483,-0.419461,0.906870,0.001500,40000000000.000000,0.000000,0.001500
4166.000000,-0.135796,-0.034582,-0.990133,0.001500,40000000000.000000,0.000000,0.001500
4167.000000,-0.570430,0.101596,0.815039,0.001500,40000000000.000000,0.000000,0.001500
4168.000000,-0.171703,-0.628813,0.758362,0.001500,40000000000.000000,0.000000,0.001500
4169.000000,-0.157801,0.985346,0.064751,0.001500,40000000000.000000,0.000000,0.001500
4170.000000,-0.714026,0.136942,0.686596,0.001500,40000000000.000000,0.000000,0.001500
4171.000000,0.468417,-0.534584,-0.703424,0.001500,40000000000.000000,0.000000,0.001500
4172.000000,-0.803416,-0.498160,-0.326127,0.001500,40000000000.000000,0.000000,0.001500
4173.000000,0.718039,-0.060084,-0.693405,0.001500,40000000000.000000,0.000000,0.001500
4174.000000,0.352325,-0.137863,0.925668,0.001500,40000000000.000000,0.000000,0.001500
4175.000000,0.722093,-0.248584,0.645591,0.001500,40000000000.000000,0.000000,0.001500
4176.000000,-0.286735,-0.128420,-0.949363,0.001500,40000000000.000000,0.000000,0.001500
4177.000000,0.389732,0.030001,-0.920440,0.001500,40000000000.000000,0.000000,0.001500
4178.000000,-0.346256,0.841689,-0.414327,0.001500,40000000000.000000,0.000000,0.001500
4179.000000,0.697037,-0.716861,0.015796,0.001500,40000000000.000000,0.000000,0.001500
4180.000000,0.258095,0.450189,-0.854820,0.001500,40000000000.000000,0.000000,0.001500
4181.000000,0.353386,-0.404017,-0.843735,0.001500,40000000000.000000,0.000000,0.001500
4182.000000,-0.243670,-0.388069,0.888835,0.001500,40000000000.000000,0.000000,0.001500
4183.000000,0.697192,0.571081,-0.433347,0.001500,40000000000.000000,0.000000,0.001500
4184.000000,0.573649,-0.095339,-0.813534,0.001500,40000000000.000000,0.000000,0.001500
4185.000000,0.185345,0.628553,-0.755360,0.001500,40000000000.000000,0.000000,0.001500
4186.000000,-0.108712,-0.029940,0.993622,0.001500,40000000000.000000,0.000000,0.001500
4187.000000,0.549065,0.066129,0.833159,0.001500,40000000000.000000,0.000000,0.001500
4188.000000,-0.778324,-0.419766,0.466913,0.001500,40000000000.000000,0.000000,0.001500
4189.000000,-0.884212,0.377405,0.275199,0.001500,40000000000.000000,0.000000,0.001500
4190.000000,0.140469,0.366744,-0.919656,0.001500,40000000000.000000,0.000000,0.001500
4191.000000,0.280400,-0.130852,-0.950923,0.001500,40000000000.000000,0.000000,0.001500
4192.000000,0.320663,-0.845928,-0.426124,0.001500,40000000000.000000,0.000000,0.001500
4193.000000,-0.341749,-0.598676,-0.724428,0.001500,40000000000.000000,0.000000,0.001500
4194.000000,-0.122223,0.368375,-0.921608,0.001500,40000000000.000000,0.000000,0.001500
4195.000000,0.792741,0.296284,0.532707,0.001500,40000000000.000000,0.000000,0.001500
4196.000000,0.516594,0.243784,0.820792,0.001500,40000000000.000000,0.000000,0.001500
4197.000000,-0.466166,-0.873271,-0.141725,0.001500,40000000000.000000,0.000000,0.001500
4198.000000,-0.304328,-0.088828,-0.948417,0.001500,40000000000.000000,0.000000,0.001500
4199.000000,-0.580077,0.054816,0.812715,0.001500,40000000000.000000,0.000000,0.001500
4200.000000,-0.140678,-0.060128,-0.988228,0.001500,40000000000.000000,0.000000,0.001500
4201.000000,0.336685,-0.869491,0.361426,0.001500,40000000000.000000,0.000000,0.001500
4202.000000,0.193217,-0.657486,0.728272,0.001500,40000000000.000000,0.000000,0.001500
4203.000000,0.522805,0.444844,-0.727179,0.001500,40000000000.000000,0.000000,0.001500
4204.000000,-0.987332,-0.006617,-0.158532,0.001500,40000000000.000000,0.000000,0.001500
4205.000000,0.786310,0.368598,0.495835,0.001500,40000000000.000000,0.000000,0.001500
4206.000000,0.590257,-0.653412,0.473972,0.001500,40000000000.000000,0.000000,0.001500
4207.000000,0.431028,-0.411027,0.803289,0.001500,40000000000.000000,0.000000,0.001500
4208.000000,0.374775,-0.305399,-0.875371,0.001500,40000000000.000000,0.000000,0.001500
4209.000000,-0.205030,-0.238568,0.949235,0.001500,40000000000.000000,0.000000,0.001500
4210.000000,-0.257628,-0.807250,0.531014,0.001500,40000000000.000000,0.000000,0.001500
4211.000000,-0.317415,0.238071,0.917916,0.001500,40000000000.000000,0.000000,0.001500
4212.000000,0.065058,-0.341059,-0.937788,0.001500,40000000000.000000,0.000000,0.001500
4213.000000,-0.042057,0.228024,0.972747,0.001500,40000000000.000000,0.000000,0.001500
4214.000000,0.429240,0.438901,0.789379,0.001500,40000000000.000000,0.000000,0.001500
4215.000000,0.527498,-0.638565,0.560340,0.001500,40000000000.000000,0.000000,0.001500
4216.000000,0.394629,-0.025964,-0.918474,0.001500,40000000000.000000,0.000000,0.001500
4217.000000,-0.564264,-0.822115,0.075724,0.001500,40000000000.000000,0.000000,0.001500
4218.000000,0.553316,0.179972,0.813297,0.001500,40000000000.000000,0.000000,0.001500
4219.000000,0.364786,-0.679670,0.636380,0.001500,40000000000.000000,0.000000,0.001500
4220.000000,0.330838,-0.182758,-0.925822,0.001500,40000000000.000000,0.000000,0.001500
4221.000000,0.081425,0.048660,0.995491,0.001500,40000000000.000000,0.000000,0.001500
4222.000000,0.463727,-0.231764,0.855127,0.001500,40000000000.000000,0.000000,0.001500
4223.000000,0.473465,-0.402532,-0.783453,0.001500,40000000000.000000,0.000000,0.001500
4224.000000,0.024039,0.521280,0.853047,0.001500,40000000000.000000,0.000000,0.001500
4225.000000,-0.807874,0.588362,-0.034197,0.001500,40000000000.000000,0.000000,0.001500
4226.000000,0.578168,0.444188,0.684412,0.001500,40000000000.000000,0.000000,0.001500
4227.000000,0.413998,-0.116546,-0.902786,0.001500,40000000000.000000,0.000000,0.001500
4228.000000,0.237877,0.465988,-0.852215,0.001500,40000000000.000000,0.000000,0.001500
4229.000000,-0.038519,-0.002223,-0.999255,0.001500,40000000000.000000,0.000000,0.001500
4230.000000,-0.767677,0.403851,0.497571,0.001500,40000000000.000000,0.000000,0.001500
4231.000000,-0.663566,-0.747142,-0.038194,0.001500,40000000000.000000,0.000000,0.001500
4232.000000,-0.627156,-0.190017,-0.755360,0.001500,40000000000.000000,0.000000,0.001500
4233.000000,0.625476,0.658510,0.418503,0.001500,40000000000.000000,0.000000,0.001500
4234.000000,-0.306435,0.009278,-0.951847,0.001500,40000000000.000000,0.000000,0.001500
4235.000000,-0.947713,-0.002153,0.319116,0.001500,40000000000.000000,0.000000,0.001500
4236.000000,-0.213479,0.104543,0.971338,0.001500,40000000000.000000,0.000000,0.001500
4237.000000,-0.388777,-0.296685,0.872256,0.001500,40000000000.000000,0.000000,0.001500
4238.000000,0.720379,0.442123,0.534399,0.001500,40000000000.000000,0.000000,0.001500
4239.000000,0.061042,0.276416,0.959097,0.001500,40000000000.000000,0.000000,0.001500
4240.000000,-0.315902,0.370574,-0.873431,0.001500,40000000000.000000,0.000000,0.001500
4241.000000,0.049353,0.394241,-0.917681,0.001500,40000000000.000000,0.000000,0.001500
4242.000000,0.180111,0.218386,0.959097,0.001500,40000000000.000000,0.000000,0.001500
4243.000000,-0.114110,-0.558037,0.821933,0.001500,40000000000.000000,0.000000,0.001500
4244.000000,-0.074144,0.341509,0.936949,0.001500,40000000000.000000,0.000000,0.001500
4245.000000,-0.863093,-0.388801,-0.322343,0.001500,40000000000.000000,0.000000,0.001500
4246.000000,0.770986,0.571052,0.281922,0.001500,40000000000.000000,0.000000,0.001500
4247.000000,0.333000,-0.117764,0.935544,0.001500,40000000000.000000,0.000000,0.001500
4248.000000,-0.401694,0.456462,-0.793904,0.001500,40000000000.000000,0.000000,0.001500
4249.000000,-0.449871,-0.510729,-0.732647,0.001500,40000000000.000000,0.000000,0.001500
4250.000000,0.454698,-0.098873,0.885141,0.001500,40000000000.000000,0.000000,0.001500
4251.000000,-0.862725,-0.188964,-0.469040,0.001500,40000000000.000000,0.000000,0.001500
4252.000000,0.556511,0.115778,-0.822734,0.001500,40000000000.000000,0.000000,0.001500
4253.000000,-0.266530,0.457117,-0.848531,0.001500,40000000000.000000,0.000000,0.001500
4254.000000,0.741380,0.431508,0.513961,0.001500,40000000000.000000,0.000000,0.001500
4255.000000,0.129634,-0.532120,-0.836686,0.001500,40000000000.000000,0.000000,0.001500
4256.000000,-0.235120,0.164426,0.957957,0.001500,40000000000.000000,0.000000,0.001500
4257.000000,0.243860,0.260663,0.934124,0.001500,40000000000.000000,0.000000,0.001500
4258.000000,-0.142712,-0.536536,-0.831723,0.001500,40000000000.000000,0.000000,0.001500
4259.000000,-0.515243,-0.829509,-0.215500,0.001500,40000000000.000000,0.000000,0.001500
4260.000000,-0.069600,0.380893,-0.921996,0.001500,40000000000.000000,0.000000,0.001500
4261.000000,-0.540866,0.022045,0.840820,0.001500,40000000000.000000,0.000000,0.001500
4262.000000,-0.025874,-0.506246,-0.862001,0.001500,40000000000.000000,0.000000,0.001500
